date,title,section,author,summary,full_text,url,sentiment_label,sentiment_score,next_day_return,next_day_up
2023-10-09,"Share lock-in period of nearly 17 IPOs to end this month, shows data",Markets,,"IPO lock-in period: In most cases, it is the end of the 30-day lock-in period that anchor investors (on half their shares) have to observe",,https://www.business-standard.com/markets/ipo/post-ipo-lock-in-period-for-17-companies-ends-this-month-shows-data-123100900910_1.html,neutral,-0.2633,0.009097,1.0
2023-10-09,Mutual Funds: Hawkish RBI prompts debt mutual funds to reassess 'duration' of schemes,Markets,,Debt Mutual Funds: Some fund managers have been bullish on the longer-duration government bonds owing to better demand and end of the rate hike cycle,Representative Image,https://www.business-standard.com/markets/news/hawkish-rbi-prompts-debt-mutual-funds-to-reassess-duration-of-schemes-123100900946_1.html,negative,-0.9025,0.009097,1.0
2023-10-09,"Indian auto sales surge 20% in September, despite slump in tractors",Industry,,"Positive market sentiment fuelled by favourable monsoon leads to growth in most categories, but high inventory levels raise concerns for dealers as festive season approaches, FADA data shows",Photo: Bloomberg,https://www.business-standard.com/industry/auto/indian-auto-sales-surge-20-in-september-despite-slump-in-tractors-123100900173_1.html,positive,0.9057,0.009097,1.0
2023-10-09,LIC's market share drops to 58.5% till September from 68.2% in a year,Markets,,"LIC Shares: As a result, the life insurance industry's new business premium declined almost 13 per cent during the first six months, to Rs 1,58,376.81 crore",Life Insurance Corporation,https://www.business-standard.com/markets/stock-market-news/lic-market-share-falls-to-58-5-till-september-from-68-24-a-year-ago-123100901169_1.html,negative,-0.9678,0.009097,1.0
2023-10-09,"Valuation hurdle, competition may cap upside for Dixon Technologies",Markets,,Company leads India's electronic manufacturing services and has improved revenue by 32% in the last decade,Photo: Bloomberg,https://www.business-standard.com/markets/news/valuation-hurdle-competition-may-cap-upside-for-dixon-technologies-123100900377_1.html,positive,0.9259,0.009097,1.0
2023-10-09,Russia-Ukraine war: Conflict in West Asia likely to add uncertainty to IMF growth projections,Economy,,"The IMF on Sunday said it was closely monitoring developments in Israel and Gaza, and it was too early to assess any economic impact",International Monetary Fund (Photo: Bloomberg),https://www.business-standard.com/economy/news/conflict-in-west-asia-likely-to-add-uncertainty-to-imf-growth-projections-123100900988_1.html,negative,-0.8066,0.009097,1.0
2023-10-09,"Inflation expectations moderate in September 2023, says RBI survey",Economy,,Inflation in September: The results of the September 2023 round of its bi-monthly survey were released alongside the monetary policy review,Inflation (Photo: Bloomberg),https://www.business-standard.com/economy/news/inflation-expectations-moderate-in-september-2023-says-rbi-survey-123100901168_1.html,neutral,-0.023,0.009097,1.0
2023-10-09,RBI: Banking system liquidity bounces back to surplus after three weeks,Finance,,"The RBI Governor, Shaktikanta Das, had said on Friday that the central bank might conduct open market operations to mop up excess liquidity",Representative Image,https://www.business-standard.com/finance/news/banking-system-liquidity-bounces-back-to-surplus-after-three-weeks-123100900966_1.html,negative,-0.3842,0.009097,1.0
2023-10-09,Irdai to deploy Bima Vahak in every Gram Panchayat before end of 2024,Finance,,"Bima Vahaks: The objective of Bima Vahak continues to be a women-centric, dedicated distribution channel that will ensure accessibility and availability of insurance in every nook and corner of the country",Representative Image,https://www.business-standard.com/finance/insurance/irdai-to-deploy-bima-vahak-in-every-gram-panchayat-before-end-of-2024-123100901269_1.html,neutral,0.2239,0.009097,1.0
2023-10-09,Australia to be partner country at Tamil Nadu global investors meet in Jan,Economy,,"TN Global Investors Meet 2024: Australia sees 'scope to do more' with Tamil Nadu in education and research, advanced manufacturing, clean energy",,https://www.business-standard.com/economy/news/australia-to-be-partner-country-at-tamil-nadu-global-investors-meet-in-jan-123100900967_1.html,positive,0.8956,0.009097,1.0
2023-10-09,"Microfinance sector's disbursements up 30% in Q1FY24, shows data",Finance,,Lenders raise concern over attempts to harm credit culture,Imaging: Ajay Mohanty,https://www.business-standard.com/finance/news/microfinance-sector-s-disbursements-up-30-in-q1fy24-shows-data-123100901095_1.html,negative,-0.8918,0.009097,1.0
2023-10-09,Safeguarding 'safe' US govt bonds | Federal Reserve,Opinion,,Prices of government bonds can fall massively due to interest rate risk. But a fresh policy can change this,Representative Image,https://www.business-standard.com/opinion/columns/safeguarding-safe-us-govt-bonds-123100901278_1.html,negative,-0.8166,0.009097,1.0
2023-10-09,Carbon Credit Trading Scheme: Trading for a greener tomorrow,Opinion,,The way forward to meet the nationally determined contributions is a well-regulated domestic emission trading mechanism,Carbon Credit Trading Scheme (Illustration: Binay Sinha),https://www.business-standard.com/opinion/columns/trading-for-a-greener-tomorrow-123100901290_1.html,neutral,0.2477,0.009097,1.0
2023-10-09,Sikkim Flood - Tragedy in Sikkim,Opinion,,The catastrophe underlines big dam weaknesses,Photo: X/@ANI,https://www.business-standard.com/opinion/editorial/tragedy-in-sikkim-123100901299_1.html,negative,-0.9385,0.009097,1.0
2023-10-09,Israel - Palestinian Conflict: An atrocity in Israel,Opinion,,The inevitable escalation must be controlled,"Fire and smoke rise following an Israeli airstrike, in Gaza City | Photo: AP/PTI",https://www.business-standard.com/opinion/editorial/an-atrocity-in-israel-123100901302_1.html,neutral,-0.3004,0.009097,1.0
2023-10-09,Prefer deductible to co-pay in senior citizen health insurance cover,Finance,,"Health Insurance for Senior Citizens: Last week Tata AIG General Insurance launched a plan for this group, adding to the considerable number of plans already available","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/finance/personal-finance/prefer-deductible-over-co-pay-in-senior-citizen-health-insurance-cover-123100901045_1.html,positive,0.6798,0.009097,1.0
2023-10-10,Prakash Chhabria-led Orbit moves SC over Finolex Cables non-disclosure,Companies,,"Orbit Electricals: Cousins Prakash and Chhabria have been at odds over gaining control of Finolex Cables, a $2-billion pipe and cable manufacturer.",Finolex cables,https://www.business-standard.com/companies/news/prakash-chhabria-led-orbit-moves-sc-over-finolex-cables-non-disclosure-123101001001_1.html,negative,-0.6185,0.006171,1.0
2023-10-10,Results preview: Profit of capital goods cos may stay the course in Q2,Companies,,Margin improvement anticipated in Q2FY24 results amid lower costs,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/companies/news/capital-goods-firms-may-report-another-steady-quarter-of-earnings-growth-123101001003_1.html,positive,0.9131,0.006171,1.0
2023-10-10,"IDFC First Bank eyes Rs 3,000 crore in debt capital through tier II bonds",Companies,,"The plan comes soon after Rs 3,000 cr equity raise",,https://www.business-standard.com/companies/news/idfc-first-bank-eyes-rs-3-000-crore-in-debt-capital-through-tier-ii-bonds-123101000665_1.html,neutral,0.0903,0.006171,1.0
2023-10-10,"SuperOps.ai raises $12.4 mn in funding round led by Addition, March Capital",Companies,,Company's technology platform helps managed service providers in assisting clients,SuperOps.ai,https://www.business-standard.com/companies/news/superops-ai-raises-12-4-million-in-series-b-led-by-addition-march-capital-123101000996_1.html,positive,0.8616,0.006171,1.0
2023-10-10,Swiggy Worker Strike: Swiggy faces challenges after delivery workers go on strike in Mumbai,Companies,,Swiggy: The delivery workers have been protesting since Sunday due to an alleged change in their incentive structure,,https://www.business-standard.com/companies/news/swiggy-faces-challenges-after-delivery-workers-go-on-strike-in-mumbai-123101001159_1.html,negative,-0.9578,0.006171,1.0
2023-10-10,Siemens looks at setting up a hub for urban transport solutions in India,Companies,,Siemens India: India is one of the fastest-growing market in terms of adding incremental revenue,Representative Image,https://www.business-standard.com/companies/news/siemens-looks-at-setting-up-a-hub-for-urban-transport-solutions-in-india-123101001156_1.html,positive,0.8314,0.006171,1.0
2023-10-10,Anant Ambani: IiAS tells investors to vote against Anant's appointment on RIL board,Companies,,Anant Ambani: States that the youngest Ambani's age is lower than its stated voting guidelines,Anant Ambani | Photo: Kamlesh Pednekar,https://www.business-standard.com/companies/news/iias-recommends-investors-vote-against-anant-ambani-s-appointment-123101001020_1.html,neutral,-0.4272,0.006171,1.0
2023-10-10,"Navneet Munot elected Amfi chairman, to take charge on October 16",Companies,,The election brings an end to a two-year term of A Balasubramanian as the chairman and Radhika Gupta as the vice-chairperson,Navneet Munot,https://www.business-standard.com/companies/news/amfi-elects-navneet-munot-as-chairman-anthony-heredia-as-vice-chairperson-123101001143_1.html,neutral,-0.1523,0.006171,1.0
2023-10-10,"Maruti Suzuki eyes higher growth, market share gains with expansion",Companies,,Maruti Suzuki Share: The company is also looking at a higher share of SUV with higher average selling prices and realisations,Representative Image,https://www.business-standard.com/companies/news/maruti-suzuki-eyes-higher-growth-market-share-gains-with-expansion-123101001169_1.html,positive,0.9355,0.006171,1.0
2023-10-10,IMF raises India FY24 GDP growth forecast by 20 basis points to 6.3%,Economy,,"Agency keeps global growth forecast unchanged at 3% for 2023, says economic activity still 'short of pre-pandemic path'",,https://www.business-standard.com/economy/news/imf-raises-india-fy24-gdp-growth-forecast-by-20-basis-points-to-6-3-123101000461_1.html,positive,0.6391,0.006171,1.0
2023-10-10,Israel-Palestine war: Indian IT companies turn cautious as tensions escalate in West Asia,Companies,,"In Israel, Bengaluru-based firm Wipro has about 80 employees, all of whom are nationals of that country","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/companies/news/indian-it-companies-turn-cautious-as-tensions-escalate-in-middle-east-123101000944_1.html,negative,-0.9066,0.006171,1.0
2023-10-10,Life insurers face value of new business margin pressure in second quarter,Companies,,Premium of General ins cos likely to be robust in Q2FY24,Photo: Freepik,https://www.business-standard.com/companies/news/life-insurance-companies-margins-to-come-under-pressure-in-second-quarter-123101001151_1.html,positive,0.9175,0.006171,1.0
